business_id,name,address,city,state,postal_code,overall_business_stars,overall_review_count,business_open,categories,hours,isromantic,isintimate,istouristy,ishipster,isdivey,isclassy,istrendy,isupscale,iscasual,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,alcohol,outdoorseating,restaurantstableservice,bikeparking,happyhour,byob,businessacceptscreditcards,restaurantscounterservice,hastv,restaurantspricerange2,restaurantsreservations,restaurantsdelivery,wifi,restaurantstakeout,n_photo,attribute_count,average_stars_2018,average_stars_2019,review_count_2018,review_count_2019,check_in_count_2018,check_in_count_2019,Total.population_2018,Total.population_2019,children_2018,children_2019,youth_2018,youth_2019,adults_2018,adults_2019,elders_2018,elders_2019,geometry,children,youth,adults,elders,business_lat,business_long,scaled_capped_business_proximity,landmarks_nearby
KjJDvCg5wuK-wyRy9OYJYQ,Bally Pizza,7903 Ogontz Ave,Philadelphia,PA,19150,3,27,1,"Restaurants, Pizza",NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,none',False,False,False,NULL,False,True,NULL,True,2,False,True,'paid',True,0,8,4.5,3.75,4,4,9,5,22492,22299,3301,3248,2246,1926,11702,11703,5243,5422,"c(-75.1577167, 40.0726185)",13522,9917,44048,16795,40.0726185,-75.1577167,-0.3929696804997608,1
kK1re49IK3jmCYTL6B6_lw,Trolley Car Diner,7619 Germantown Ave,Philadelphia,PA,19119,3.5,363,0,"Restaurants, Delis, Breakfast & Brunch, American (Traditional), Diners, Bagels, Food","{""Friday"": ""7:0-22:0"", ""Monday"": ""7:0-21:0"", ""Sunday"": ""8:0-21:0"", ""Tuesday"": ""7:0-21:0"", ""Saturday"": ""7:0-22:0"", ""Thursday"": ""7:0-21:0"", ""Wednesday"": ""7:0-21:0""}",False,False,False,False,False,False,False,False,True,False,True,False,True,False,full_bar',False,NULL,True,False,NULL,True,NULL,True,2,False,False,free',True,6,13,2.9706,2.8,34,25,29,24,29391,28192,4828,4685,2560,2452,16106,15346,5897,5709,"c(-75.195784, 40.065613)",27813,21289,95981,30983,40.065613,-75.195784,-0.4087692364487834,9
kK6rYQcyxW_FnuVh8oTT0g,McDonald's,3725 Aramingo Ave,Philadelphia,PA,19137,1,30,1,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food","{""Friday"": ""0:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,'none',True,NULL,True,NULL,NULL,True,NULL,True,1,False,True,'free',True,0,9,1.4444,1,9,4,2,1,8482,8347,1831,1757,708,746,4965,4687,978,1157,"c(-75.0936814351, 39.9946018986)",44793,24346,90376,14743,39.9946018986,-75.0936814351,-0.353617768746034,3
KkA7sTU3YovKzBmgqxrGRg,Wawa,7715 Frankford Ave,Philadelphia,PA,19136,2.5,11,1,"Delis, Food, Convenience Stores, Restaurants, Sandwiches, Coffee & Tea","{""Friday"": ""0:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0""}",False,False,False,False,False,False,False,False,False,False,False,False,True,False,'none',False,NULL,True,NULL,NULL,True,NULL,True,1,False,True,free',True,0,9,0,3,0,2,1,9,34470,34741,6396,6305,4000,4320,19596,19809,4478,4307,"c(-75.0326844, 40.0394769)",39662,23767,107663,27116,40.0394769,-75.0326844,-0.3988801709755137,10
kkcQYuF3w5iHnHMf0EnRhQ,Joe's Steaks + Soda Shop,6030 Torresdale Ave,Philadelphia,PA,19135,4.5,380,1,"Sandwiches, Restaurants, Cheesesteaks","{""Friday"": ""10:30-19:0"", ""Sunday"": ""10:30-19:0"", ""Saturday"": ""10:30-19:0"", ""Thursday"": ""10:30-19:0"", ""Wednesday"": ""10:30-19:0""}",False,False,False,False,NULL,False,NULL,False,True,False,True,False,False,False,'none',False,NULL,False,False,NULL,True,NULL,True,1,False,True,free',True,8,12,4.5185,4.4595,27,37,35,32,35302,35427,8271,8295,4913,4757,18711,18922,3407,3453,"c(-75.0581372, 40.0185131)",48221,27967,110197,20467,40.0185131,-75.0581372,-0.40656762344297626,18
KkdLjGfVsfGESNkE0ktURg,Joe's Steaks + Soda Shop,1 W Girard Ave,Philadelphia,PA,19125,4,392,1,"Restaurants, Ice Cream & Frozen Yogurt, Cheesesteaks, Food, Sandwiches, American (Traditional)","{""Friday"": ""11:0-23:0"", ""Sunday"": ""11:0-20:0"", ""Tuesday"": ""11:0-20:0"", ""Saturday"": ""11:0-23:0"", ""Thursday"": ""11:0-20:0"", ""Wednesday"": ""11:0-20:0""}",False,False,False,NULL,False,False,NULL,False,True,False,True,False,False,False,none',None,True,True,False,NULL,True,NULL,True,2,False,True,free',True,11,13,3.8904,4.0625,73,80,119,157,24674,25850,3207,3652,2017,1856,17400,18232,2050,2110,"c(-75.134557, 39.969035)",31257,23193,83624,13396,39.969035,-75.134557,0.12197561070877744,16
KKWQ-OyBDSEVtPQGt3yxiQ,Lily Of The Valley Cupcakery and Café,322 W Chelten Ave,Philadelphia,PA,19144,4.5,44,1,"Bakeries, Restaurants, Coffee & Tea, Cafes, Cupcakes, Food","{""Friday"": ""8:0-19:0"", ""Tuesday"": ""8:0-18:0"", ""Saturday"": ""8:0-19:0"", ""Thursday"": ""8:0-18:0"", ""Wednesday"": ""8:0-18:0""}",False,False,False,False,False,True,False,False,False,False,True,False,False,False,NULL,NULL,NULL,True,NULL,NULL,True,NULL,True,2,NULL,True,free',True,2,9,3,4.8333,2,6,1,1,42556,43884,7449,7429,5794,6402,23118,23828,6195,6225,"c(-75.1808485016, 40.029579)",43456,32898,127616,35776,40.029579,-75.1808485016,-0.408281278749503,10
kL98j83h3QFUoSBBevCHOw,Tap Room On 19th,2400 S 19th St,Philadelphia,PA,19145,4,183,1,"Restaurants, Gastropubs, American (New)","{""Friday"": ""15:0-22:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""12:0-22:0"", ""Tuesday"": ""15:0-22:0"", ""Saturday"": ""12:0-22:0"", ""Thursday"": ""15:0-22:0"", ""Wednesday"": ""15:0-22:0""}",False,NULL,False,NULL,False,False,False,False,True,False,True,False,False,False,full_bar',True,True,True,True,False,True,NULL,True,2,False,True,free',True,16,14,4.125,4.2857,32,14,30,24,46623,46052,8470,7671,3953,4237,26570,26728,7630,7416,"c(-75.178679, 39.921596)",42806,25118,152321,35342,39.921596,-75.178679,0.13245739139562454,16
kLS3Sth5HvO0IjrXCCvXxA,Wawa,19th St & Market St,Philadelphia,PA,19103,2.5,45,1,"Food, Automotive, Convenience Stores, Coffee & Tea, Gas Stations, Sandwiches, Restaurants","{""Friday"": ""0:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0""}",False,False,False,False,False,False,False,False,False,True,True,False,False,False,NULL,NULL,NULL,True,NULL,NULL,True,NULL,True,1,NULL,True,free',True,0,7,2.5714,3.0833,7,12,45,34,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.172624, 39.953351)",16174,32406,83217,17953,39.953351,-75.172624,0.5927360916814278,10
kLSEk3qXY1KdtFjxHJ9pww,McDonald's,501 Franklin Mill Cir,Philadelphia,PA,19154,1.5,20,1,"Restaurants, Fast Food, Food, Coffee & Tea, Burgers","{""Friday"": ""5:30-1:0"", ""Monday"": ""5:30-0:0"", ""Sunday"": ""7:0-23:0"", ""Tuesday"": ""5:30-0:0"", ""Saturday"": ""5:30-1:0"", ""Thursday"": ""5:30-0:0"", ""Wednesday"": ""5:30-0:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,NULL,False,NULL,False,NULL,NULL,True,NULL,True,1,False,True,NULL,True,1,7,1,1,4,2,5,4,34253,35098,6478,6988,3311,2974,19047,19591,5417,5545,"c(-74.9650112, 40.0884161)",23451,11648,73465,26816,40.0884161,-74.9650112,-0.4168678046263655,0
KMBkUpq_7uGF20EmXQS1bQ,The Galley Cafe,1200 Constitution Ave,Philadelphia,PA,19112,4,12,1,"Cafes, Coffee & Tea, Food, Specialty Food, Health Markets, Restaurants, Juice Bars & Smoothies","{""Friday"": ""7:30-15:30"", ""Monday"": ""7:30-15:30"", ""Tuesday"": ""7:30-15:30"", ""Thursday"": ""7:30-15:30"", ""Wednesday"": ""7:30-15:30""}",False,False,False,False,False,False,False,False,True,False,False,False,True,False,none',True,NULL,True,NULL,NULL,True,NULL,True,1,False,False,free',True,0,10,3.5,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,"c(-75.1724592, 39.8911494)",19492,10290,65339,17286,39.8911494,-75.1724592,-0.4198776788796513,0
kMfWeZIv6g5J1VoBZ_ip4g,Tate's Good Food Restaurant,8419 Torresdale Ave,Philadelphia,PA,19136,3.5,73,1,"Restaurants, Breakfast & Brunch","{""Friday"": ""6:0-15:0"", ""Monday"": ""6:0-15:0"", ""Sunday"": ""6:0-15:0"", ""Tuesday"": ""6:0-15:0"", ""Saturday"": ""6:0-15:0"", ""Thursday"": ""6:0-15:0"", ""Wednesday"": ""6:0-15:0""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,none',False,NULL,True,NULL,NULL,True,NULL,True,1,False,True,no',True,1,10,3.6429,2,14,2,13,5,34470,34741,6396,6305,4000,4320,19596,19809,4478,4307,"c(-75.0142226, 40.0404342)",39662,23767,107663,27116,40.0404342,-75.0142226,-0.37720654818076416,14
kmKHBCTec-e6H4aK7fD8Ag,Burger Bar at Gallo's,"8101 Roosevelt Blvd, Ste 3013",Philadelphia,PA,19152,3.5,122,1,"Food, Burgers, Restaurants","{""Friday"": ""11:30-22:0"", ""Monday"": ""11:30-21:0"", ""Sunday"": ""12:0-20:30"", ""Tuesday"": ""11:30-21:0"", ""Saturday"": ""12:0-22:0"", ""Thursday"": ""11:30-21:0"", ""Wednesday"": ""11:30-21:0""}",False,False,False,False,False,True,False,False,True,False,False,False,True,False,full_bar',True,NULL,True,True,NULL,True,NULL,True,2,False,False,'free',True,1,13,3.0588,2.8571,17,7,14,5,37067,36379,6376,6392,3872,3940,19881,19064,6938,6983,"c(-75.0446413, 40.0577429)",52261,29593,143047,40747,40.0577429,-75.0446413,-0.3682517488275493,17
kn0-Tc4JFnpnlCyqG-3X9A,IHOP,1320 Walnut St,Philadelphia,PA,19107,3,166,1,"American (Traditional), American (New), Food, Breakfast & Brunch, Burgers, Coffee & Tea, Restaurants","{""Friday"": ""7:0-20:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""7:0-15:30"", ""Tuesday"": ""7:0-20:0"", ""Saturday"": ""7:0-20:0"", ""Thursday"": ""7:0-20:0"", ""Wednesday"": ""7:0-20:0""}",False,False,NULL,False,False,False,False,False,True,False,True,False,False,False,none',False,NULL,True,False,NULL,True,NULL,False,2,False,True,no',True,8,10,2.1538,2.4211,26,19,27,24,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.16309, 39.94911)",11541,10001,77559,14058,39.94911,-75.16309,0.8939121426540794,15
kn6zHpma8I_xBGTZpNe41A,Moonlight Cuisine,6834 Limekiln Pike,Philadelphia,PA,19138,3.5,29,1,"American (New), Caribbean, Restaurants","{""Friday"": ""9:0-22:0"", ""Monday"": ""9:0-22:0"", ""Sunday"": ""9:0-22:0"", ""Tuesday"": ""9:0-22:0"", ""Saturday"": ""9:0-22:0"", ""Thursday"": ""9:0-22:0"", ""Wednesday"": ""9:0-22:0""}",False,False,False,False,False,False,False,False,False,False,True,False,True,False,NULL,False,NULL,True,NULL,NULL,True,NULL,True,2,False,True,NULL,True,0,8,4.25,2,4,2,3,3,32399,32766,5393,5994,5111,4552,16240,16614,5655,5606,"c(-75.1528507, 40.0583688)",30743,24293,91659,30790,40.0583688,-75.1528507,-0.41622875412221544,10
knp4GbMlIQZAppyEVnUkQg,Koja Grille,1600 N Broad St,Philadelphia,PA,19121,3.5,131,0,"Restaurants, Japanese, Korean","{""Friday"": ""11:0-22:30"", ""Monday"": ""11:0-22:30"", ""Sunday"": ""12:0-21:0"", ""Tuesday"": ""11:0-22:30"", ""Saturday"": ""11:0-22:30"", ""Thursday"": ""11:0-22:30"", ""Wednesday"": ""11:0-22:30""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,none',False,NULL,True,NULL,NULL,True,NULL,True,1,False,True,no',True,2,12,3.1667,3.7273,6,11,5,6,30733,32385,5766,5787,8265,8627,13544,14765,3158,3206,"c(-75.158453, 39.977972)",35477,53885,112218,25910,39.977972,-75.158453,0.1876738019660718,12
KnXWxp0DO4043CyWAnAx9g,Paddy Whacks Irish Sports Pub - Welsh Road,9241-43 Roosevelt Blvd,Philadelphia,PA,19114,3,46,1,"Pubs, Nightlife, Sports Bars, Event Planning & Services, Venues & Event Spaces, Irish Pub, American (Traditional), Bars, Restaurants","{""Friday"": ""11:0-2:0"", ""Monday"": ""11:0-2:0"", ""Sunday"": ""11:0-2:0"", ""Tuesday"": ""11:0-2:0"", ""Saturday"": ""11:0-2:0"", ""Thursday"": ""11:0-2:0"", ""Wednesday"": ""11:0-2:0""}",False,False,False,False,False,False,False,False,True,False,False,False,True,False,full_bar',False,NULL,True,NULL,NULL,True,NULL,True,2,False,True,free',True,2,9,1.3333,1,3,6,10,3,31736,31668,5128,5284,2971,2868,17410,17374,6227,6142,"c(-75.0316823839, 40.0745680732)",36223,19520,112942,38232,40.0745680732,-75.0316823839,-0.41668217903347526,6
KnyuQ1D7QE7X8eMk8T3kTA,Tasties,5241 Germantown Ave,Philadelphia,PA,19144,2.5,63,1,"Soul Food, Restaurants","{""Friday"": ""11:0-0:0"", ""Monday"": ""11:0-23:0"", ""Sunday"": ""11:0-22:0"", ""Tuesday"": ""11:0-23:0"", ""Saturday"": ""11:0-0:0"", ""Thursday"": ""11:0-23:0"", ""Wednesday"": ""11:0-23:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,'none',False,NULL,False,NULL,NULL,False,NULL,True,2,False,True,'no',True,1,5,2.6875,3,16,4,2,1,42556,43884,7449,7429,5794,6402,23118,23828,6195,6225,"c(-75.1677993, 40.0317308)",43456,32898,127616,35776,40.0317308,-75.1677993,-0.3672717008757111,13
ko4GlJ-DPYKbGs4N2YkX4g,Yu Hsiang Garden,7630 Germantown Ave,Philadelphia,PA,19118,3.5,64,1,"Chinese, Restaurants","{""Friday"": ""12:0-23:0"", ""Sunday"": ""15:0-22:0"", ""Tuesday"": ""12:0-22:0"", ""Saturday"": ""12:0-23:0"", ""Thursday"": ""12:0-22:0"", ""Wednesday"": ""12:0-22:0""}",False,False,False,False,False,True,False,False,True,False,False,False,True,False,none',False,NULL,True,NULL,NULL,True,NULL,True,2,True,True,'no',True,2,13,4.3333,3.75,6,8,6,1,10919,10884,1458,1309,1655,1600,5577,5469,2229,2506,"c(-75.1973539, 40.0672279)",11670,8138,44921,13890,40.0672279,-75.1973539,-0.35781615271268924,16
KOGYT5fzVLYRkrn3I1t3CA,Tenth Floor Grill,1100 Arch St,Philadelphia,PA,19107,4,18,1,"Restaurants, American (New)",NULL,False,False,False,False,False,True,False,False,False,NULL,False,NULL,False,False,full_bar',False,True,NULL,NULL,NULL,True,NULL,True,2,True,False,'paid',True,0,9,2.5,4,2,1,5,1,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1580039, 39.9533368)",11541,10001,77559,14058,39.9533368,-75.1580039,2.676851786425183,15
kOHcpCZQd4uNp6G2uE8o2A,PrimoHoagies,1528 W Ritner St,Philadelphia,PA,19145,4,43,1,"Delis, Restaurants, Italian, Local Flavor, Sandwiches","{""Friday"": ""9:0-16:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""9:0-15:0"", ""Tuesday"": ""9:0-16:0"", ""Saturday"": ""9:0-16:0"", ""Thursday"": ""9:0-16:0"", ""Wednesday"": ""9:0-16:0""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,none',False,NULL,True,NULL,NULL,True,NULL,True,1,False,True,no',True,4,10,0,4,0,5,1,2,46623,46052,8470,7671,3953,4237,26570,26728,7630,7416,"c(-75.1733058, 39.9209271)",42806,25118,152321,35342,39.9209271,-75.1733058,-0.0082644445789479,13
kPuwg0Lx1RVa9TClDl5Ocw,California Tortilla,10000 Roosevelt Blvd,Philadelphia,PA,19116,3.5,80,1,"Vegetarian, Restaurants, Mexican, Tex-Mex","{""Friday"": ""11:0-20:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""11:0-20:0"", ""Tuesday"": ""11:0-21:0"", ""Saturday"": ""11:0-21:0"", ""Thursday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0""}",False,False,False,False,False,False,False,False,True,False,False,False,True,False,none',False,NULL,False,NULL,NULL,True,NULL,False,1,False,True,no',True,7,10,4,3.1818,5,11,13,14,34912,34747,5861,6038,2780,2447,19229,19037,7042,7225,"c(-75.0155463, 40.0953268)",23451,11648,73465,26816,40.0953268,-75.0155463,-0.4135054561320749,5
kPXsRJKRRE5wmMBMBqkFbQ,Evergreen Deli,46 S 4th St,Philadelphia,PA,19106,4,9,1,"Food, Restaurants, Grocery, Delis, Convenience Stores","{""Friday"": ""7:0-18:0"", ""Monday"": ""7:0-18:0"", ""Tuesday"": ""7:0-18:0"", ""Saturday"": ""9:0-17:0"", ""Thursday"": ""7:0-18:0"", ""Wednesday"": ""7:0-18:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,NULL,NULL,NULL,True,NULL,NULL,True,NULL,NULL,1,NULL,NULL,NULL,True,1,5,0,0,0,0,9,3,12375,12592,763,776,761,657,8671,8853,2180,2306,"c(-75.1476035, 39.9493121)",8741,6883,55346,9842,39.9493121,-75.1476035,0.6184650137360855,30
kq5Ghhh14r-eCxlVmlyd8w,The Coventry Deli,2000 Market St,Philadelphia,PA,19103,4,65,1,"Restaurants, Delis, Salad, Sandwiches","{""Friday"": ""6:0-15:0"", ""Monday"": ""6:0-15:0"", ""Tuesday"": ""6:0-15:0"", ""Thursday"": ""6:0-15:0"", ""Wednesday"": ""6:0-15:0""}",False,False,False,False,False,False,False,False,True,False,False,False,False,False,none',True,NULL,True,NULL,NULL,True,NULL,True,1,False,True,NULL,True,2,11,4.1667,2.3333,6,3,27,36,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.173645, 39.953291)",16174,32406,83217,17953,39.953291,-75.173645,0.7561337742449349,9
KqbwtP88sAENx9mJk3wXTw,China Bowl Restaurant,7952 Dungan Rd,Philadelphia,PA,19111,3.5,31,1,"Chinese, Restaurants","{""Friday"": ""11:0-22:30"", ""Monday"": ""11:0-21:30"", ""Sunday"": ""12:0-21:30"", ""Tuesday"": ""11:0-21:30"", ""Saturday"": ""11:0-22:30"", ""Thursday"": ""11:0-21:30"", ""Wednesday"": ""11:0-21:30""}",False,False,False,False,False,False,False,False,False,False,False,False,True,False,'none',False,True,False,NULL,NULL,True,NULL,True,1,True,True,free',True,0,11,2.75,5,8,3,1,4,68263,68113,14886,14477,8153,7570,36316,36889,8908,9177,"c(-75.0689851, 40.0680407)",77041,45335,179922,41080,40.0680407,-75.0689851,-0.3761329541698633,6
KQgCflC8eqJU5kvJkByXzw,Yamitsuki Ramen,1028 Arch St,Philadelphia,PA,19107,3.5,478,1,"Japanese, Bubble Tea, Shaved Ice, Food, Izakaya, Sushi Bars, Ramen, Restaurants, Bars, Cocktail Bars, Beer, Wine & Spirits, Nightlife","{""Friday"": ""11:30-23:45"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""11:30-23:0"", ""Tuesday"": ""11:30-22:0"", ""Thursday"": ""11:30-22:0"", ""Wednesday"": ""11:30-22:0""}",False,False,False,NULL,False,True,True,False,True,False,True,False,False,False,full_bar',True,True,True,True,NULL,True,NULL,True,2,True,True,free',True,27,22,3.66,3.4889,100,90,139,130,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1574552, 39.9535423)",11541,10001,77559,14058,39.9535423,-75.1574552,0.32810728358813795,15
kr6FpW5rMNp_OX8Ha4j0Fw,Amasi Restaurant and Hookah,1731 Cecil B Moore Ave,Philadelphia,PA,19121,3.5,26,1,"Food, Mediterranean, Bars, Nightlife, Middle Eastern, Restaurants, Bakeries, Arabic, Hookah Bars","{""Friday"": ""16:0-2:0"", ""Sunday"": ""16:0-0:0"", ""Tuesday"": ""16:0-1:0"", ""Saturday"": ""16:0-2:0"", ""Thursday"": ""16:0-1:0"", ""Wednesday"": ""16:0-1:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,none',True,True,True,False,NULL,True,NULL,True,2,True,True,free',True,1,17,3.2,3.2,5,5,5,1,30733,32385,5766,5787,8265,8627,13544,14765,3158,3206,"c(-75.163833, 39.979628)",35477,53885,112218,25910,39.979628,-75.163833,-0.1988366487810231,11
krC4geEoBG3Y1SOK8i_nug,The Crazy Leprechaun Bar & Grill,3589 Richmond St,Philadelphia,PA,19134,3.5,22,1,"Nightlife, American (Traditional), Restaurants, Sports Bars, Bars, Irish Pub","{""Friday"": ""16:0-0:0"", ""Monday"": ""16:0-0:0"", ""Sunday"": ""16:0-0:0"", ""Tuesday"": ""16:0-0:0"", ""Saturday"": ""16:0-0:0"", ""Thursday"": ""16:0-0:0"", ""Wednesday"": ""16:0-0:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,full_bar',False,NULL,NULL,NULL,NULL,True,NULL,True,2,True,True,free',True,2,12,3.6667,2.5,3,2,4,1,61509,62087,16459,16530,8390,7917,31840,32245,4820,5395,"c(-75.092066549, 39.9876447657)",57830,33731,129188,21967,39.9876447657,-75.092066549,-0.407046530493448,5
krCwF4raTYvBcCEwcbA88Q,Philadelphia Mills,1455 Franklin Mills Cir,Philadelphia,PA,19154,2.5,159,1,"Shopping Centers, Shopping, Restaurants, Fashion, Department Stores, Food","{""Friday"": ""11:0-21:0"", ""Monday"": ""11:0-20:0"", ""Sunday"": ""12:0-18:0"", ""Tuesday"": ""11:0-20:0"", ""Saturday"": ""10:0-21:0"", ""Thursday"": ""11:0-20:0"", ""Wednesday"": ""11:0-20:0""}",False,False,False,False,False,False,False,False,True,False,False,False,True,False,none',True,NULL,False,NULL,NULL,False,NULL,True,2,False,None,free',None,0,7,2.4444,2.3333,9,9,64,51,34253,35098,6478,6988,3311,2974,19047,19591,5417,5545,"c(-74.9616227288, 40.0874923342)",23451,11648,73465,26816,40.0874923342,-74.9616227288,-0.4465090376968001,0
KrKQChZ1hwHHVaUK9Zc-Ag,Iron Hill Brewery & Restaurant,1150 Market St,Philadelphia,PA,19107,4,324,1,"Food, Breweries, Restaurants, American (Traditional), Brewpubs","{""Friday"": ""11:30-23:0"", ""Monday"": ""11:30-21:0"", ""Sunday"": ""11:30-21:0"", ""Tuesday"": ""11:30-21:0"", ""Saturday"": ""11:30-23:0"", ""Thursday"": ""11:30-21:0"", ""Wednesday"": ""11:30-21:0""}",False,False,False,False,False,True,True,False,True,NULL,True,NULL,False,False,full_bar',True,True,NULL,True,NULL,True,NULL,True,2,True,True,free',True,20,15,4.0896,3.8029,67,137,129,268,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1596684381, 39.9515764639)",11541,10001,77559,14058,39.9515764639,-75.1596684381,0.9004286784997791,17
KR-Pb1-fxE9TrZijQWH0Qg,Magic Carpet Foods,36th & Spruce St,Philadelphia,PA,19104,4.5,43,1,"Fast Food, Food Trucks, Restaurants, Vegetarian, Food","{""Friday"": ""10:30-15:0"", ""Monday"": ""10:30-15:0"", ""Tuesday"": ""10:30-15:0"", ""Thursday"": ""10:30-15:0"", ""Wednesday"": ""10:30-15:0""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,none',False,False,True,NULL,NULL,True,NULL,False,1,False,True,no',True,0,9,3,4.3333,2,3,2,2,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,"c(-75.1953032, 39.9507921)",53009,61505,173694,42427,39.9507921,-75.1953032,0.23359851551282096,17
krWsMdrE_uglWwOF5BcJcQ,Kawaii Kitty Cafe,759 S 4th St,Philadelphia,PA,19147,4.5,116,0,"Pet Adoption, Vegetarian, Restaurants, Cafes, Japanese, Pets, Coffee & Tea, Food, Vegan","{""Friday"": ""11:0-20:0"", ""Sunday"": ""10:0-20:0"", ""Tuesday"": ""11:0-20:0"", ""Saturday"": ""10:0-20:0"", ""Thursday"": ""11:0-20:0"", ""Wednesday"": ""11:0-20:0""}",False,True,False,True,False,False,True,False,False,False,True,False,False,False,none',False,True,True,NULL,NULL,True,NULL,True,2,True,False,free',False,14,12,4.8846,4.5789,26,19,18,18,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,"c(-75.1496926152, 39.9386964456)",30187,17884,131221,28866,39.9386964456,-75.1496926152,0.01735051999068927,28
K_s-9Wd6vXSfnxYFzhE0Kw,Kei Sushi Restaurant,1711 South St,Philadelphia,PA,19146,4.5,157,1,"Sushi Bars, Restaurants","{""Friday"": ""11:30-22:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""16:0-21:0"", ""Tuesday"": ""11:30-21:0"", ""Saturday"": ""11:30-22:0"", ""Thursday"": ""11:30-21:0"", ""Wednesday"": ""11:30-21:0""}",False,NULL,False,False,False,False,NULL,False,True,False,True,False,False,False,none',False,True,False,NULL,True,True,NULL,False,2,True,False,no',True,28,12,4.4167,4.4211,24,38,39,40,38873,39282,5386,5379,3562,3312,25232,25886,4693,4705,"c(-75.1707392, 39.944413)",49145,49443,183943,43333,39.944413,-75.1707392,1.140868941098236,16
_kSaLnFZIEpOZEg6ZIxKvQ,High Point Cafe,1925 Fairmount Ave,Philadelphia,PA,19130,4,28,0,"Coffee & Tea, Creperies, Bakeries, Cafes, Food, Restaurants","{""Friday"": ""6:30-17:0"", ""Monday"": ""6:30-17:0"", ""Sunday"": ""6:30-17:0"", ""Tuesday"": ""6:30-17:0"", ""Saturday"": ""6:30-17:0"", ""Thursday"": ""6:30-17:0"", ""Wednesday"": ""6:30-17:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,none',True,False,NULL,NULL,NULL,True,NULL,False,1,False,NULL,NULL,True,0,4,4.1176,5,17,1,10,1,27410,27093,2684,2323,2292,2113,19125,19149,3309,3508,"c(-75.1696764, 39.9673949)",31373,54428,123210,29135,39.9673949,-75.1696764,0.09565084689750428,11
KscVqYYG7ziAroZhfNb0Ng,South,600 N Broad St,Philadelphia,PA,19130,4,501,1,"Arts & Entertainment, Restaurants, Bars, Nightlife, Southern, Jazz & Blues","{""Friday"": ""17:0-23:0"", ""Sunday"": ""16:0-22:0"", ""Saturday"": ""17:0-23:0"", ""Thursday"": ""16:0-22:0""}",True,True,False,False,False,True,True,False,False,False,True,False,True,True,full_bar',True,True,True,True,NULL,True,NULL,True,2,True,True,'free',None,37,23,4.0084,3.8679,119,106,117,89,27410,27093,2684,2323,2292,2113,19125,19149,3309,3508,"c(-75.161227, 39.964395)",31373,54428,123210,29135,39.964395,-75.161227,0.04756939068650474,14
